transaction_id,transaction_type,amount,created_at,description,user_id
1349,Deposit,775.24,04-01-2024 01:02:24,Black time.,4028
1350,TRANSFER,449.84,15-02-2024 12:18:48,Meeting area before between.,6066
1351,TRANSFER,844.06,24-03-2024 16:26:41,Buy benefit beyond.,1365
1352,TRANSFER,258.05,22-08-2024 15:36:18,Expect line.,4008
1353,Withdrawal,-233.16,30-01-2024 10:34:25,Mind early.,2844
1354,TRANSFER,247.82,16-02-2024 20:26:29,Side performance.,2798
1355,Withdrawal,643.85,06-10-2024 12:39:29,Pretty relationship indeed.,5409
1356,Withdrawal,436.91,18-10-2024 03:21:06,At.,7055
1357,Deposit,656.65,15-11-2024 17:42:19,East sign.,8578
1358,TRANSFER,-254.09,14-01-2024 10:50:12,Stand home artist.,5336
1359,Withdrawal,-95.46,07-10-2024 19:17:30,White put each.,7250
1360,Deposit,121.59,13-01-2024 09:33:57,Often family.,350
1361,TRANSFER,668.69,25-01-2024 18:00:19,Audience resource before.,3118
1362,TRANSFER,-176.98,29-06-2024 10:36:10,Become push fine.,4624
1363,TRANSFER,-396.09,04-01-2024 02:40:22,Again case.,5879
1364,Withdrawal,619.16,10-05-2024 11:35:58,Answer reach.,2492
1365,Withdrawal,609.99,06-07-2024 04:00:08,Assume mission write.,5208
1366,Withdrawal,560.84,13-02-2024 18:34:08,Late remain well.,8481
1367,TRANSFER,-162.71,07-06-2024 03:23:21,Technology thing.,2969
1368,TRANSFER,-33.94,17-11-2024 08:50:33,Measure war.,6195
1369,Withdrawal,248.31,25-03-2024 03:52:21,Serious after central property.,5704
1370,Deposit,518.37,03-11-2024 01:07:13,Computer work factor.,2278
1371,Deposit,-461.10,11-06-2024 03:48:06,Which development camera hundred.,5584
1372,TRANSFER,-213.87,13-09-2024 20:16:21,Minute poor me newspaper.,1858
1373,TRANSFER,654.30,07-07-2024 15:39:33,Area black.,1806
1374,Withdrawal,-311.01,26-08-2024 08:38:53,Hard whom.,533
1375,Withdrawal,816.66,25-10-2024 14:04:32,Recognize heart.,717
1376,TRANSFER,26.42,22-04-2024 22:42:03,Community board yard.,9105
1377,Withdrawal,800.09,12-10-2024 02:28:41,Central probably adult.,4255
1378,TRANSFER,688.53,28-06-2024 04:43:43,First open.,842
1379,Deposit,-334.49,03-04-2024 15:21:50,Hold.,5599
1380,Deposit,320.44,21-08-2024 21:18:02,Run hope argue.,1979
1381,Deposit,778.63,27-02-2024 12:11:17,Claim certain.,5943
1382,Deposit,167.86,11-09-2024 04:55:34,Girl mother.,9705
1383,Withdrawal,598.81,31-08-2024 08:15:15,Blood population.,7599
1384,TRANSFER,759.36,29-01-2024 17:15:49,Mission yes fear.,5353
1385,TRANSFER,176.80,18-10-2024 12:03:43,End.,3589
1386,TRANSFER,449.80,30-05-2024 02:36:38,Believe red life.,7292
1387,Deposit,286.48,18-10-2024 11:58:28,Create skill.,1880
1388,Deposit,-266.25,30-06-2024 13:55:08,Fill himself they.,6860
1389,TRANSFER,316.66,27-10-2024 17:40:11,Son believe responsibility.,5230
1390,Deposit,508.88,15-11-2024 17:03:35,Model foreign ten.,627
1391,Deposit,817.00,20-03-2024 18:06:25,Pm know four base.,3046
1392,TRANSFER,457.65,11-09-2024 02:56:54,Traditional same.,4362
1393,Withdrawal,-147.94,20-06-2024 23:53:29,Exactly tend task.,9501
1394,Deposit,487.21,03-03-2024 07:42:40,Son professional challenge.,2343
1395,Deposit,334.99,24-07-2024 21:06:03,Water health attack.,1944
1396,TRANSFER,372.85,31-01-2024 23:05:23,Even participant pull hold.,4539
1397,Withdrawal,115.66,20-04-2024 07:53:16,Such benefit test.,7098
1398,Withdrawal,-438.11,03-06-2024 05:03:34,Benefit financial year.,3216
1399,Withdrawal,-386.67,28-09-2024 13:59:39,Crime agent.,7459
1400,TRANSFER,250.78,11-04-2024 03:00:06,Around.,2140
1401,Withdrawal,167.29,02-04-2024 11:39:27,Land speech.,6836
1402,TRANSFER,569.41,13-10-2024 23:48:19,Doctor summer.,8835
1403,Deposit,924.90,05-01-2024 07:01:04,Teach price.,6946
1404,TRANSFER,-228.90,02-10-2024 21:08:15,Message foreign.,9719
1405,TRANSFER,-294.14,28-09-2024 03:48:20,Trial meeting.,3005
1406,Deposit,634.85,30-09-2024 15:47:00,Wish care.,9344
1407,Deposit,934.40,13-03-2024 10:19:56,Year option yourself.,1951
1408,TRANSFER,-126.67,06-01-2024 06:04:25,Piece man.,9327
1409,Deposit,-385.18,30-04-2024 09:28:02,Offer father.,3036
1410,TRANSFER,703.30,11-10-2024 21:00:12,Civil person.,7294
1411,Deposit,-305.62,17-10-2024 05:29:31,Place.,3246
1412,TRANSFER,457.97,12-08-2024 04:41:13,Thought through.,9464
1413,Withdrawal,-102.56,01-04-2024 20:21:10,Hard six campaign.,403
1414,Withdrawal,492.98,20-05-2024 00:34:43,Rise situation owner.,5975
1415,TRANSFER,297.01,07-03-2024 11:20:52,Company foreign far.,8003
1416,Deposit,882.38,22-03-2024 17:22:40,Kitchen carry.,6822
1417,Withdrawal,405.35,13-07-2024 20:57:25,Candidate other improve.,2154
1418,Deposit,679.37,23-06-2024 02:19:51,Year phone they.,9864
1419,Deposit,-163.95,04-05-2024 03:52:02,Hot among.,3125
1420,Withdrawal,293.02,25-03-2024 04:00:29,Answer do.,2597
1421,Deposit,-410.89,11-05-2024 12:53:43,Call run.,7604
1422,Withdrawal,13.03,03-04-2024 02:52:48,Your include.,1404
1423,Deposit,983.90,05-07-2024 00:33:45,None page another.,1897
1424,Deposit,112.90,23-08-2024 22:07:47,His sense strong.,5229
1425,Withdrawal,793.78,16-09-2024 03:39:48,Education up.,2357
1426,Withdrawal,-69.36,01-07-2024 17:00:00,Determine federal.,3456
1427,TRANSFER,196.67,12-02-2024 15:40:47,Kid wall organization.,290
1428,TRANSFER,178.34,08-07-2024 17:53:20,Raise morning force.,3278
1429,TRANSFER,-87.31,11-01-2024 05:40:48,Realize sound.,7280
1430,TRANSFER,72.81,24-07-2024 11:54:15,Why doctor.,1574
1431,Deposit,778.63,03-09-2024 03:29:12,Exactly.,4982
1432,Deposit,-226.91,03-11-2024 09:05:11,Big effect.,9325
1433,TRANSFER,51.75,07-08-2024 03:39:17,Position understand interview reduce.,882
1434,TRANSFER,284.17,17-05-2024 12:10:13,Truth dinner.,2836
1435,TRANSFER,204.11,03-05-2024 15:23:33,Determine western north.,1247
1436,Deposit,378.80,15-04-2024 15:43:11,Movie than change.,706
1437,TRANSFER,915.52,17-08-2024 06:49:40,Step item art.,7535
1438,Deposit,852.87,07-09-2024 08:55:46,Few knowledge black.,4008
1439,Withdrawal,612.02,22-06-2024 08:36:48,Way.,8250
1440,Deposit,934.74,09-07-2024 23:56:33,Successful relationship nothing.,774
1441,TRANSFER,510.60,12-04-2024 16:44:56,Few material day.,3999
1442,Withdrawal,-381.70,04-04-2024 16:44:44,Financial.,9746
1443,Deposit,32.58,01-01-2024 16:01:43,Budget last ball.,9206
1444,Deposit,719.23,05-05-2024 13:05:42,Last then picture station.,9755
1445,Deposit,-341.64,21-08-2024 18:38:31,Mention.,6920
1446,TRANSFER,43.49,02-07-2024 03:20:34,Prevent energy.,7003
1447,Withdrawal,295.18,13-08-2024 03:38:17,South success.,4880
1448,Deposit,957.16,15-06-2024 04:43:54,Participant memory.,406
1449,Withdrawal,-94.52,01-10-2024 01:50:02,Young suggest.,860
1450,Withdrawal,377.38,21-03-2024 20:45:28,Phone about until.,5766
1451,Withdrawal,629.30,08-01-2024 16:58:00,Toward sound.,3179
1452,Deposit,212.71,08-03-2024 02:50:43,Sea score.,1621
1453,TRANSFER,679.27,08-06-2024 16:20:58,Pattern some serve.,564
1454,Deposit,-8.63,24-03-2024 06:06:16,Sing born.,7354
1455,Withdrawal,494.73,31-08-2024 11:39:28,Benefit eat.,2035
1456,Deposit,770.42,13-02-2024 18:18:07,Simple collection.,8197
1457,Deposit,-215.83,08-01-2024 07:40:27,Amount power.,6706
1458,Withdrawal,178.74,13-06-2024 23:50:33,Side pressure.,3320
1459,Withdrawal,896.53,09-03-2024 13:33:04,Plant want.,4206
1460,TRANSFER,-227.42,04-09-2024 20:45:51,Beat bill.,340
1461,Withdrawal,960.79,30-06-2024 01:25:01,Miss recently forget.,8102
1462,TRANSFER,499.29,17-02-2024 03:57:56,Three son.,2307
1463,Withdrawal,-294.63,08-11-2024 06:57:46,About possible more.,8038
1464,TRANSFER,217.15,31-10-2024 09:29:53,Smile history.,9809
1465,TRANSFER,-235.68,23-04-2024 00:05:30,Machine behind.,4019
1466,TRANSFER,608.05,08-06-2024 12:02:25,Different set.,6536
1467,Withdrawal,-85.87,30-04-2024 09:45:51,Whole smile.,9416
1468,TRANSFER,396.56,01-02-2024 07:39:06,Sister him up.,7401
1469,Deposit,517.80,27-06-2024 14:41:30,Data office.,2173
1470,TRANSFER,-368.95,26-01-2024 21:37:35,Worry share center.,4801
1471,Withdrawal,-7.50,18-10-2024 14:11:48,Service activity.,5670
1472,TRANSFER,-48.67,04-07-2024 12:57:36,Interesting by attack.,3925
1473,TRANSFER,-461.41,20-10-2024 11:10:16,Life every growth.,1837
1474,Deposit,-293.92,21-06-2024 12:54:38,Help still.,3857
1475,Deposit,-262.85,06-05-2024 18:03:37,Meet TV.,664
1476,Deposit,-12.88,01-06-2024 22:24:54,Many Mrs parent.,8015
1477,Withdrawal,33.82,16-01-2024 23:41:55,Himself training decision opportunity.,3062
1478,Withdrawal,579.22,16-05-2024 07:47:37,Instead part member piece.,5700
1479,Withdrawal,965.31,02-10-2024 21:04:30,Clear.,2286
1480,TRANSFER,-283.86,07-11-2024 19:07:33,Your central.,7772
1481,Withdrawal,20.91,02-08-2024 09:37:21,I trip.,9816
1482,TRANSFER,67.39,29-08-2024 18:05:15,Court number.,6162
1483,Deposit,899.85,14-09-2024 10:42:34,Generation shake.,9939
1484,Deposit,96.78,04-04-2024 18:41:34,Pass drug.,2551
1485,Withdrawal,281.93,19-02-2024 11:06:49,For network.,1182
1486,TRANSFER,926.59,11-06-2024 14:21:09,Partner effort.,9571
1487,Deposit,-228.11,13-02-2024 10:10:44,Purpose sing.,5744
1488,Withdrawal,250.79,27-01-2024 20:01:19,Model responsibility.,9452
1489,Deposit,977.14,02-10-2024 20:07:55,Report wear.,4612
1490,TRANSFER,-210.58,22-09-2024 12:27:53,Way parent cup.,2207
1491,Withdrawal,609.11,10-10-2024 16:15:14,Follow newspaper forward.,1047
1492,TRANSFER,96.65,13-07-2024 07:13:02,Century same former.,3633
1493,Deposit,-337.09,30-03-2024 00:22:46,Performance art.,6019
1494,TRANSFER,602.64,12-10-2024 12:58:40,Big.,8962
1495,Withdrawal,235.13,06-08-2024 12:18:31,Listen organization.,8470
1496,Withdrawal,566.19,14-09-2024 16:58:11,Part special.,1973
1497,Withdrawal,43.75,06-06-2024 05:38:15,Share say morning.,439
1498,Deposit,655.48,18-08-2024 16:09:30,Civil today.,9344
1499,Withdrawal,-340.89,28-08-2024 04:31:44,Hear computer actually.,2503
1500,Deposit,-353.44,06-03-2024 08:29:50,Treatment treat attention.,8988
1501,Withdrawal,-90.79,27-09-2024 04:58:44,Talk use character bit.,2125
1502,TRANSFER,296.73,20-02-2024 04:50:26,Figure bit.,4261
1503,Deposit,569.74,10-08-2024 08:28:41,Join office.,7783
1504,Withdrawal,425.94,27-02-2024 08:32:18,More fight.,3044
1505,Withdrawal,6.34,12-04-2024 21:07:13,Continue consider manage.,3408
1506,Withdrawal,72.55,02-03-2024 02:54:14,Education church.,4607
1507,Deposit,722.43,21-02-2024 08:19:28,Through today for.,1833
1508,Deposit,717.57,01-03-2024 12:11:17,College like wind.,2775
1509,Deposit,-373.76,09-08-2024 06:46:16,Range past inside.,9275
1510,TRANSFER,351.41,08-01-2024 00:14:12,President whose.,8545
1511,TRANSFER,263.02,10-01-2024 05:55:36,Thousand become.,7519
1512,Withdrawal,18.37,05-06-2024 04:51:32,Itself mind.,8441
1513,Withdrawal,-120.26,30-04-2024 19:26:15,Create institution market.,761
1514,Deposit,87.69,10-03-2024 15:46:27,Pick better.,8731
1515,Deposit,759.91,25-06-2024 06:16:14,Left special.,1379
1516,Withdrawal,35.50,09-08-2024 13:58:46,Table president right certainly.,6306
1517,Deposit,189.82,05-03-2024 21:58:46,Home she stock.,4608
1518,Deposit,9.28,26-06-2024 02:18:42,Hair science do.,4014
1519,TRANSFER,-120.56,17-08-2024 09:47:03,Himself wife response.,6846
1520,TRANSFER,559.27,19-02-2024 16:04:36,Father hear about.,1224
1521,TRANSFER,476.87,06-11-2024 12:55:31,Candidate with.,6443
1522,Deposit,836.51,15-02-2024 02:48:29,Throughout able front easy.,4790
1523,TRANSFER,424.54,08-11-2024 11:43:56,Walk change keep.,7156
1524,Withdrawal,838.52,21-02-2024 13:53:56,Behavior memory seek.,2380
1525,TRANSFER,718.16,06-02-2024 17:14:29,Movie better summer.,2347
1526,TRANSFER,517.10,03-06-2024 23:40:07,Anything include cost.,8665
1527,Deposit,142.48,04-01-2024 19:53:01,Happen send.,4468
1528,Deposit,20.95,14-04-2024 18:25:25,Hot evidence.,1731
1529,Withdrawal,-122.44,15-06-2024 10:45:31,According.,5623
1530,Withdrawal,-271.30,11-09-2024 06:10:00,Onto argue.,7200
1531,TRANSFER,457.90,08-11-2024 05:03:31,Simple hit spring.,2178
1532,Withdrawal,747.18,10-04-2024 23:48:46,Administration group guy.,1989
1533,Deposit,755.60,03-11-2024 01:39:08,Very international.,834
1534,Withdrawal,-193.05,27-03-2024 03:13:43,Should modern oil.,1294
1535,Withdrawal,384.00,01-05-2024 14:50:30,Exist seek article skin.,4719
1536,Deposit,-465.14,03-06-2024 09:33:22,American some upon.,3581
1537,TRANSFER,178.43,11-05-2024 03:30:23,Look throughout.,9815
1538,TRANSFER,-88.97,03-03-2024 09:24:13,Their show.,2821
1539,Withdrawal,-187.60,18-10-2024 08:03:47,Sit authority save.,847
1540,Withdrawal,509.15,10-05-2024 13:05:29,Major campaign since majority.,8787
1541,Deposit,-201.79,23-10-2024 17:42:58,Actually simple institution.,8653
1542,Deposit,420.27,08-01-2024 01:57:07,Piece loss show.,9641
1543,Withdrawal,-317.05,09-11-2024 00:52:16,Especially.,7703
1544,Withdrawal,40.90,21-04-2024 12:52:43,Become cost sea.,6964
1545,Withdrawal,357.92,02-02-2024 09:01:55,Common argue.,3848
1546,TRANSFER,16.07,17-06-2024 14:07:55,Explain not.,888
1547,Deposit,397.45,29-03-2024 10:43:11,Hospital general guy prepare.,4025
1548,Deposit,205.89,26-01-2024 08:40:36,Theory though.,9115
1549,Deposit,869.40,14-06-2024 01:55:28,Example food discussion.,3935
1550,Deposit,840.37,13-04-2024 22:59:03,Hot firm shoulder police.,7863
1551,Withdrawal,503.55,15-06-2024 19:15:01,Stop discussion.,7396
1552,Withdrawal,-183.92,08-11-2024 23:45:28,Center career week.,5763
1553,Deposit,-237.33,08-07-2024 14:01:30,Analysis seek.,8992
1554,Withdrawal,879.18,24-03-2024 17:29:17,Manage risk.,5235
1555,TRANSFER,-266.38,24-08-2024 14:55:07,Case both.,5480
1556,Deposit,737.85,31-08-2024 23:08:30,Method.,855
1557,Withdrawal,-139.83,04-11-2024 13:23:18,Pretty.,7308
1558,Deposit,333.96,21-10-2024 05:46:50,Young shoulder why.,9076
1559,Deposit,862.60,16-08-2024 09:43:24,Despite successful.,6142
1560,Deposit,-95.05,04-05-2024 13:57:11,Into treatment.,4504
1561,Withdrawal,-36.38,13-06-2024 13:57:27,Most cost.,6488
1562,TRANSFER,624.96,07-10-2024 02:04:11,Arrive too.,2687
1563,Deposit,991.30,06-09-2024 01:35:17,Right number.,4335
1564,TRANSFER,684.32,18-06-2024 12:22:33,Author.,3432
1565,Withdrawal,66.58,27-07-2024 01:59:08,Night old.,1302
1566,TRANSFER,219.25,22-11-2024 06:19:30,Form.,6242
1567,Deposit,157.25,28-04-2024 18:23:40,Truth man allow.,6996
1568,Withdrawal,247.51,22-07-2024 03:27:12,Low tax.,4767
1569,TRANSFER,-263.22,29-07-2024 12:15:16,Poor attorney miss.,9529
1570,Withdrawal,490.45,18-04-2024 06:16:57,Soon second probably.,4999
1571,Deposit,939.31,11-02-2024 02:13:32,Hope short eye.,3790
1572,Deposit,448.49,23-04-2024 02:30:32,According not.,1663
1573,Deposit,190.45,28-08-2024 16:02:31,Radio to health.,8114
1574,Deposit,886.96,07-10-2024 08:38:39,Energy.,8052
1575,Withdrawal,648.33,05-08-2024 10:40:05,Address thought family soldier.,3620
1576,Deposit,33.55,14-09-2024 20:15:55,Agree none never.,7128
1577,TRANSFER,726.99,06-06-2024 19:08:53,Language cup hold.,6828
1578,Withdrawal,566.94,15-07-2024 04:30:20,Benefit three.,8197
1579,Withdrawal,139.48,22-03-2024 07:24:00,Choose myself.,3121
1580,TRANSFER,-83.17,02-02-2024 18:02:30,Character body pretty.,2378
1581,Deposit,387.40,10-07-2024 23:39:13,Free about language.,6123
1582,Deposit,799.05,03-01-2024 05:41:40,President can.,2123
1583,Withdrawal,-232.15,22-08-2024 00:56:26,Affect environmental language.,60
1584,TRANSFER,383.54,30-03-2024 14:41:51,Seem eat.,1546
1585,TRANSFER,279.09,30-03-2024 08:49:56,Soldier town join.,4900
1586,TRANSFER,860.67,12-03-2024 23:14:45,Feel company Republican.,120
1587,Withdrawal,-250.68,16-11-2024 03:51:40,Process walk actually situation.,7305
1588,Withdrawal,327.63,05-11-2024 16:21:32,Job although.,5421
1589,TRANSFER,780.08,20-05-2024 08:29:45,Line recently bag.,1717
1590,Withdrawal,147.91,27-02-2024 10:51:31,Near three.,761
1591,Withdrawal,513.94,13-06-2024 21:04:55,Lay sense.,6242
1592,Withdrawal,39.16,09-09-2024 12:14:43,Data answer only tell.,9569
1593,TRANSFER,230.92,28-02-2024 19:11:03,Provide.,4308
1594,Withdrawal,-307.03,12-08-2024 17:43:10,Drop president camera.,835
1595,TRANSFER,39.11,14-03-2024 15:05:43,White vote beyond.,5773
1596,TRANSFER,-413.02,01-03-2024 01:57:59,Allow draw scientist.,7908
1597,Deposit,874.60,26-03-2024 04:44:19,Cold.,6317
1598,TRANSFER,290.61,13-11-2024 03:36:56,Usually window surface.,7506
1599,TRANSFER,687.86,10-07-2024 12:43:21,Question on.,5496
1600,Withdrawal,648.96,12-03-2024 04:32:36,Hospital job.,5052
1601,Withdrawal,901.89,01-07-2024 07:25:10,Poor thing.,932
1602,Deposit,495.71,29-04-2024 10:39:28,Media to difference.,9540
1603,Withdrawal,397.17,04-03-2024 03:34:53,Must computer girl.,6534
1604,TRANSFER,-232.98,24-08-2024 11:15:41,Part campaign candidate.,9165
1605,TRANSFER,-335.91,13-03-2024 14:40:19,Personal scene yeah.,7407
1606,Deposit,-297.18,11-08-2024 06:50:30,Law serve.,1207
1607,Deposit,990.68,25-08-2024 23:42:10,Time security fire.,4440
1608,Withdrawal,261.58,29-05-2024 04:39:22,Treat the.,2288
1609,Withdrawal,483.68,29-02-2024 15:38:41,Human office participant fast.,432
1610,Withdrawal,571.82,26-08-2024 13:33:08,Serious hard somebody.,4090
1611,Deposit,19.63,25-01-2024 00:39:45,Major drug anything future.,6492
1612,Withdrawal,42.64,18-06-2024 00:30:14,Maybe song paper.,5586
1613,TRANSFER,-272.33,10-11-2024 12:50:38,Week everybody offer.,1197
1614,TRANSFER,309.81,29-01-2024 15:51:25,Call care look.,3860
1615,TRANSFER,-13.33,01-01-2024 09:02:56,Look send.,8244
1616,Withdrawal,117.45,04-06-2024 19:10:55,Play especially.,7554
1617,Deposit,169.25,14-07-2024 12:05:36,Prove.,6790
1618,Deposit,-264.89,13-09-2024 20:46:40,Bar fund.,3579
1619,Withdrawal,-485.70,01-06-2024 15:19:17,Season together.,5784
1620,TRANSFER,799.30,11-04-2024 15:16:58,Out for down.,4242
1621,Withdrawal,-16.19,22-08-2024 23:56:07,Public culture hotel.,7580
1622,Deposit,-141.38,21-10-2024 04:04:30,Media ever respond.,1546
1623,Deposit,-456.78,10-05-2024 23:55:38,Standard never.,3674
1624,TRANSFER,956.00,27-05-2024 20:31:26,Somebody impact.,2601
1625,Withdrawal,-385.54,18-01-2024 20:01:35,Only expert.,1689
1626,TRANSFER,483.36,10-11-2024 21:16:37,Law Congress.,3126
1627,Deposit,388.73,30-06-2024 11:40:43,Amount against.,1276
1628,Deposit,391.99,29-02-2024 07:31:53,Interview find student.,4141
1629,Withdrawal,508.39,09-08-2024 17:20:49,Send since pick.,5886
1630,Withdrawal,921.83,05-05-2024 13:40:48,North reveal pass.,5643
1631,Withdrawal,-196.75,31-03-2024 02:15:33,Best huge new.,207
1632,TRANSFER,-251.27,08-05-2024 13:02:57,Act oil.,2482
1633,TRANSFER,764.88,08-06-2024 07:43:01,Care citizen pretty.,6470
1634,TRANSFER,-238.11,02-05-2024 22:15:48,Unit lose.,5201
1635,Deposit,-51.07,16-04-2024 07:38:35,Marriage away rule.,824
1636,Withdrawal,791.70,08-02-2024 08:35:11,Room size.,2103
1637,Deposit,41.73,18-07-2024 09:42:10,Stock ask chair.,3569
1638,Deposit,182.29,09-04-2024 18:51:16,It money.,8086
1639,Deposit,999.73,01-01-2024 07:35:29,Deal long.,8387
1640,Deposit,-56.12,14-10-2024 23:08:55,Entire event when.,60
1641,TRANSFER,-166.52,13-05-2024 08:01:10,Power race month.,6692
1642,Withdrawal,-122.68,12-09-2024 16:12:41,Grow meet.,182
1643,TRANSFER,-425.57,11-01-2024 10:35:32,Why top marriage.,1762
1644,TRANSFER,697.58,15-01-2024 06:08:38,Travel group.,2561
1645,TRANSFER,439.79,17-09-2024 08:02:10,Name compare strong.,7986
1646,Withdrawal,323.44,25-05-2024 12:46:04,Whose charge until.,3042
1647,Deposit,616.41,10-08-2024 06:43:54,Parent place.,52
1648,Withdrawal,693.47,13-02-2024 11:43:52,All must.,167
1649,TRANSFER,-237.40,06-08-2024 04:58:24,Although maybe player.,2219
1650,Deposit,144.16,20-04-2024 12:59:33,Against bill.,1139
1651,Withdrawal,415.74,30-09-2024 17:06:11,Write fish project.,8859
1652,TRANSFER,-421.89,08-07-2024 11:51:19,Else positive.,8077
1653,Withdrawal,622.06,10-06-2024 06:54:00,Expect common run conference.,6845
1654,TRANSFER,-211.42,29-08-2024 09:01:02,Understand lot.,8258
1655,Withdrawal,442.06,26-03-2024 03:03:32,Development have along.,5567
1656,TRANSFER,219.94,28-08-2024 06:18:22,List source manager.,1261
1657,Deposit,-78.04,15-07-2024 01:24:00,Business whether.,5695
1658,Withdrawal,366.65,12-09-2024 15:51:09,In lot local.,1315
1659,TRANSFER,69.48,15-04-2024 04:09:06,Very but.,7491
1660,Deposit,-126.48,12-10-2024 17:49:39,Better offer.,6283
1661,Withdrawal,372.70,21-01-2024 18:01:35,Little.,2849
1662,TRANSFER,995.65,18-04-2024 00:33:52,Hotel theory technology.,9031
1663,TRANSFER,482.90,02-08-2024 10:29:47,Paper night.,8104
1664,TRANSFER,-236.31,30-07-2024 07:01:46,Term drug represent.,5481
1665,TRANSFER,496.50,16-01-2024 16:20:52,Down.,7987
1666,Deposit,602.55,15-11-2024 19:03:32,Officer another.,2355
1667,TRANSFER,-253.40,24-08-2024 06:06:28,Certain want little.,6537
1668,Deposit,-90.59,23-02-2024 05:20:51,Draw movement late.,517
1669,Withdrawal,-75.25,13-06-2024 03:57:53,Myself act produce.,1219
1670,Deposit,474.01,27-05-2024 09:13:40,Story themselves.,8744
